instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
81,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6276640892028809,0.2061493247747421,0.6150922775268555,0.3982721070448557,0.6152084767818451,0.4239566624164581,0,1,0.0,0.217807337641716
82,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6181600093841553,0.1953763663768768,0.6099408070246378,0.3612216810385386,0.6056191325187683,0.4266573041677475,0,1,0.0,0.2312809377908706
83,rotate_down,1,0,0,0,0,1,1,0,0,0,0.5413834750652313,0.4266022443771362,0.5416801571846008,0.4307338098684947,0.5412619113922119,0.4321854412555694,0,1,0.0,0.0055831968784332
84,rotate_down,1,1,0,0,0,1,1,0,0,0,0.5547434687614441,0.4475775808095932,0.5534002582232157,0.449463814496994,0.5505549907684326,0.4811908602714538,0,1,0.0,0.0336132794618606
85,rotate_down,0,0,0,0,0,1,1,0,0,0,0.5472970008850098,0.4264440387487411,0.5455625454584757,0.4358407258987427,0.5411829650402069,0.4899025857448578,0,1,0.0,0.0634585469961166
86,rotate_down,0,0,0,0,0,1,1,0,0,0,0.544067770242691,0.5119057297706604,0.545724630355835,0.518293539683024,0.5451263189315796,0.5141231417655945,0,1,0.0,0.002217411994934
87,rotate_down,0,0,0,0,0,1,1,0,0,0,0.5446658730506897,0.4032700806856155,0.537251611550649,0.4812570512294769,0.5399633347988129,0.5169957280158997,0,1,0.0,0.1137256473302841
88,rotate_down,0,0,0,0,0,1,1,0,0,0,0.5424526333808899,0.5149877965450287,0.538239598274231,0.5079554915428162,0.5426498353481293,0.5062694549560547,0,1,0.0,-0.0087183415889739
89,rotate_down,0,0,0,0,0,1,1,0,0,0,0.5395615100860596,0.5106938481330872,0.5389270583788554,0.510719875494639,0.5481855869293213,0.5270251631736755,0,1,0.0,0.0163313150405883
90,rotate_down,0,0,0,0,0,1,1,0,0,0,0.3257998824119568,0.3283713459968567,0.3149446845054626,0.4054817756017049,0.3103740662336349,0.4741150438785553,0,1,0.0,0.1457436978816986
91,rotate_down,0,0,0,0,0,1,1,0,0,0,0.3210377246141433,0.2977546006441116,0.3043584823608398,0.4315570493539174,0.3039350807666778,0.4777582585811615,0,1,0.0,0.1800036579370498
92,rotate_down,1,0,0,0,0,1,1,0,0,0,0.3141414374113083,0.2855950146913528,0.308649867773056,0.4205544690291087,0.3036949634552002,0.469350203871727,0,1,0.0,0.1837551891803741
93,rotate_down,1,0,0,0,0,1,1,0,0,0,0.305682048201561,0.2872213572263717,0.3019086023171742,0.4174848397572835,0.2976559549570083,0.4649018496274948,0,1,0.0,0.177680492401123
94,rotate_down,0,0,0,0,0,1,1,0,0,0,0.8387592136859894,0.2666563838720321,0.842358926932017,0.3929767807324727,0.8411090075969696,0.4639064371585846,0,1,0.0,0.1972500532865524
95,rotate_down,0,0,0,0,0,1,1,0,0,0,0.8371487259864807,0.2738239467144012,0.8400877118110657,0.392208715279897,0.835244745016098,0.463899552822113,0,1,0.0,0.1900756061077118
96,rotate_down,0,0,0,0,0,1,1,0,0,0,0.8287403285503387,0.2807251662015915,0.8393321832021078,0.3913175165653229,0.8339901268482208,0.4697630405426025,0,1,0.0,0.189037874341011
97,rotate_down,1,0,0,0,0,1,1,0,0,0,0.8301687836647034,0.2635533213615417,0.8293130795160929,0.3936525285243988,0.834891676902771,0.4636538028717041,0,1,0.0,0.2001004815101623
